Sales,Quantity,Discount,Shipping Duration,Profit Margin,Sales per Quantity,Order Year,Order Month,Order Quarter,Order Day of Week,Ship Mode_Encoded,Segment_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Profit
11.352,3,0.2,3,0.3625,3.7840000000000003,2014,9,3,6,0,2,1,1,12,4.1151
20.808,9,0.2,3,0.3375,2.312,2014,9,3,6,0,2,1,1,10,7.0227
11.416,4,0.8,4,-1.6500000000000001,2.854,2016,7,3,5,3,2,0,1,3,-18.8364
9.408,7,0.2,5,0.07500000000000001,1.3439999999999999,2017,8,3,1,2,1,1,1,2,0.7056
19.83,1,0.0,2,0.30000000000000004,19.83,2017,3,1,6,0,2,3,1,2,5.949
209.7,2,0.0,6,0.48000000000000004,104.85,2017,12,4,4,3,1,0,1,12,100.656
43.92,4,0.0,6,0.26999999999999996,10.98,2014,9,3,5,3,2,3,1,1,11.8584
20.232,3,0.2,6,0.325,6.744,2014,9,3,5,3,2,3,1,3,6.5754
149.97,3,0.0,1,0.04,49.99,2016,4,2,0,0,2,2,2,13,5.9988
27.81,3,0.0,1,0.47000000000000003,9.27,2016,4,2,0,0,2,2,1,12,13.0707
66.3,3,0.0,4,0.13,22.099999999999998,2014,3,1,2,3,1,3,2,0,8.619
1.64,1,0.0,6,0.45,1.64,2017,11,4,1,3,2,1,1,2,0.738
1049.2,5,0.0,6,0.25999999999999995,209.84,2017,11,4,1,3,2,1,0,9,272.792
20.9,5,0.0,6,0.36000000000000004,4.18,2017,11,4,1,3,2,1,0,9,7.524
88.08,6,0.0,4,0.4600000000000001,14.68,2016,12,4,3,2,0,1,1,3,40.5168
751.92,4,0.0,4,0.19999999999999998,187.98,2016,12,4,3,2,0,1,0,5,150.384
887.103,7,0.1,0,0.2,126.729,2014,9,3,4,1,1,1,0,5,177.4206
55.944,7,0.2,0,-0.2375,7.992,2015,10,4,4,1,0,2,2,13,-13.2867
10.688,2,0.2,0,0.21249999999999997,5.344,2015,10,4,4,1,0,2,1,2,2.2712
11.824,2,0.2,0,0.0875,5.912,2015,10,4,4,1,0,2,2,13,1.0346
63.312,3,0.2,3,0.325,21.104,2017,10,4,4,0,0,0,1,12,20.5764
96.784,4,0.8,3,-1.4999999999999998,24.196,2017,10,4,4,0,0,0,1,3,-145.176
10.476,3,0.6,3,-0.6499999999999999,3.4920000000000004,2017,10,4,4,0,0,0,0,9,-6.8094
9.762,2,0.7,5,-0.7,4.881,2015,9,3,4,3,1,3,1,3,-6.8334
196.784,2,0.2,2,-0.11250000000000002,98.392,2016,3,1,0,0,1,3,0,5,-22.1382
47.98,2,0.0,5,0.5,23.99,2017,10,4,5,2,1,1,1,7,23.99
13.05,5,0.0,4,0.45999999999999996,2.6100000000000003,2017,10,4,6,2,1,1,1,10,6.003
63.96,4,0.0,4,0.31,15.99,2017,8,3,0,3,0,0,2,0,19.8276
80.48,1,0.0,4,0.3,80.48,2017,9,3,3,3,0,2,1,1,24.144
11.673,3,0.7,5,-0.6666666666666666,3.891,2017,11,4,4,3,0,1,1,3,-7.782
863.128,8,0.3,4,-0.1857142857142857,107.891,2016,11,4,5,3,0,0,0,16,-160.2952
3.564,3,0.8,4,-1.75,1.188,2016,11,4,5,3,0,0,1,3,-6.237
956.6648,7,0.32,4,-0.23529411764705882,136.6664,2016,11,4,5,3,0,0,0,4,-225.0976
12.588,3,0.8,4,-1.6,4.196,2016,11,4,5,3,0,0,1,3,-20.1408
171.96,5,0.2,4,0.26249999999999996,34.392,2016,11,4,5,3,0,0,2,0,45.1395
871.4,4,0.0,4,0.17,217.85,2017,6,2,6,2,0,3,0,16,148.138
692.472,11,0.2,4,0.275,62.952,2015,11,4,3,3,1,2,0,9,190.4298
207.76,4,0.0,3,0.41000000000000003,51.94,2016,11,4,3,2,1,1,0,9,85.1816
71.928,9,0.2,0,0.08750000000000001,7.992,2017,7,3,4,1,0,3,2,13,6.2937
25.99,1,0.0,0,0.29,25.99,2017,7,3,4,1,0,3,1,2,7.5371
3.592,1,0.2,5,0.3125,3.592,2015,10,4,4,3,1,3,1,3,1.1225
48.632,2,0.8,4,-2.5,24.316,2015,7,3,3,3,1,0,1,1,-121.58
323.1,2,0.0,4,0.19,161.55,2017,8,3,4,3,2,3,1,14,61.389
9099.93,7,0.0,4,0.26,1299.99,2016,4,2,5,3,1,1,2,11,2365.9818
9.96,2,0.0,4,0.32999999999999996,4.98,2016,4,2,5,3,1,1,0,9,3.2868
25.3,5,0.0,4,0.47,5.0600000000000005,2016,4,2,5,3,1,1,1,3,11.891
11.36,2,0.0,4,0.46,5.68,2014,11,4,4,3,2,1,1,12,5.2256
69.264,2,0.1,4,0.21111111111111114,34.632,2014,11,4,4,3,2,1,0,5,14.6224
3.69,1,0.0,3,0.47,3.69,2014,12,4,5,0,0,0,1,10,1.7343
1103.97,3,0.0,3,0.44999999999999996,367.99,2014,12,4,5,0,0,0,1,3,496.7865
246.1328,2,0.32,5,-0.3088235294117647,123.0664,2015,11,4,5,2,1,0,0,4,-76.0116
11.696,2,0.2,5,0.3375,5.848,2015,11,4,5,2,1,0,1,10,3.9474
439.992,1,0.2,5,0.375,439.992,2015,11,4,5,2,1,0,2,6,164.997
64.784,1,0.2,6,-0.19999999999999998,64.784,2017,12,4,3,3,2,2,1,14,-12.9568
33.28,5,0.8,4,-1.5,6.656000000000001,2015,5,2,6,3,1,0,1,3,-49.92
14.088,3,0.2,4,0.35,4.696,2015,5,2,6,3,1,0,1,12,4.9308
11.16,2,0.0,4,0.25,5.58,2017,12,4,5,2,2,3,1,2,2.79
896.328,9,0.2,4,0.025,99.592,2017,12,4,5,2,2,3,0,16,22.4082
189.0,1,0.0,4,0.36000000000000004,189.0,2017,12,4,5,2,2,3,1,1,68.04
53.982,3,0.4,6,-0.2,17.994,2017,3,1,4,3,0,1,2,13,-10.7964
177.225,5,0.5,5,-0.68,35.445,2017,10,4,6,3,1,3,0,16,-120.513
129.39,3,0.0,7,0.42000000000000004,43.129999999999995,2017,7,3,0,3,0,3,0,9,54.3438
54.32,4,0.0,6,0.01,13.58,2017,9,3,0,3,1,3,1,14,0.5432
4367.896,13,0.2,3,0.075,335.99199999999996,2017,8,3,2,2,0,2,2,13,327.5922
49.568,2,0.2,3,0.3125,24.784,2017,8,3,2,2,0,2,1,12,15.49
161.376,6,0.2,3,0.075,26.896,2017,8,3,2,2,0,2,1,1,12.1032
2.784,2,0.2,3,0.15000000000000002,1.392,2017,8,3,2,2,0,2,0,9,0.4176
8.72,5,0.2,3,0.33749999999999997,1.7440000000000002,2017,8,3,2,2,0,2,1,12,2.943
3.912,1,0.2,3,0.2625,3.912,2014,8,3,4,2,2,1,1,2,1.0269
59.752,7,0.2,0,0.32499999999999996,8.536,2016,10,4,1,1,0,0,1,7,19.4194
63.92,4,0.0,4,0.05,15.98,2014,10,4,6,2,0,3,0,9,3.196
383.96,5,0.2,4,0.1,76.792,2014,10,4,6,2,0,3,2,13,38.396
7.752,3,0.2,0,0.3625,2.584,2016,6,2,1,1,1,3,1,3,2.8101
33.568,2,0.2,0,0.35,16.784,2016,6,2,1,1,1,3,1,3,11.7488
666.344,7,0.2,7,0.09999999999999999,95.19200000000001,2014,11,4,1,3,0,3,2,13,66.6344
573.728,4,0.2,7,-0.1125,143.432,2014,11,4,1,3,0,3,0,16,-64.5444
21.936,3,0.2,7,0.37500000000000006,7.312,2014,11,4,1,3,0,3,1,3,8.226
19.44,3,0.0,7,0.48000000000000004,6.48,2014,11,4,1,3,0,3,1,12,9.3312
447.968,4,0.2,7,0.3125,111.992,2014,11,4,1,3,0,3,2,11,139.99
16.78,2,0.0,4,0.25,8.39,2014,9,3,0,3,1,1,1,1,4.195
20.96,2,0.0,6,0.25,10.48,2015,6,2,3,3,0,3,1,2,5.24
88.752,3,0.2,6,0.3125,29.584,2015,6,2,3,3,0,3,1,3,27.735
304.23,3,0.0,6,0.029999999999999995,101.41000000000001,2015,6,2,3,3,0,3,1,14,9.1269
167.86,2,0.0,7,0.47,83.93,2015,7,3,6,3,0,3,1,7,78.8942
82.38,6,0.0,4,0.31000000000000005,13.729999999999999,2017,12,4,3,3,0,2,0,9,25.5378
23.976,3,0.2,5,-0.23750000000000002,7.992,2014,12,4,0,2,0,3,2,13,-5.6943
33.29,1,0.0,5,0.24000000000000002,33.29,2014,12,4,0,2,0,3,1,14,7.9896
14.952,2,0.7,5,-0.8,7.476,2015,2,1,5,3,0,1,1,3,-11.9616
323.982,3,0.4,5,-0.25,107.99400000000001,2015,2,1,5,3,0,1,2,13,-80.9955
2.286,2,0.7,5,-0.7333333333333333,1.143,2015,2,1,5,3,0,1,1,3,-1.6764
14.352,3,0.2,5,0.0625,4.784,2015,2,1,5,3,0,1,1,2,0.897
71.976,3,0.2,5,0.0125,23.992,2015,2,1,5,3,0,1,2,0,0.8997
9.21,3,0.0,2,0.25,3.0700000000000003,2016,1,1,0,0,1,1,1,2,2.3025
18.0,5,0.0,2,0.45999999999999996,3.6,2016,1,1,0,0,1,1,1,12,8.28
42.93,9,0.0,6,0.45,4.77,2017,4,2,5,3,0,1,1,12,19.3185
15.552,3,0.2,6,0.35000000000000003,5.184,2017,10,4,1,3,0,2,1,12,5.4432
17.92,5,0.2,6,0.0625,3.5840000000000005,2017,10,4,1,3,0,2,1,1,1.12
19.99,1,0.0,5,0.34,19.99,2017,9,3,4,3,0,3,2,0,6.7966
22.92,5,0.2,5,0.35,4.5840000000000005,2017,9,3,4,3,0,3,1,3,8.022
50.88,6,0.2,6,0.2875,8.48,2015,12,4,0,3,0,2,2,0,14.628
27.312,2,0.2,6,0.3375,13.656,2015,12,4,0,3,0,2,1,7,9.2178
7.92,1,0.2,4,0.35,7.92,2015,12,4,6,3,0,3,1,7,2.772
14.368,2,0.2,4,0.275,7.184,2015,12,4,6,3,0,3,0,9,3.9512
107.97,3,0.0,4,0.21,35.99,2015,11,4,4,3,2,3,2,0,22.6737
113.82,3,0.0,4,0.47,37.94,2015,11,4,4,3,2,3,1,12,53.4954
5.184,1,0.2,5,0.35,5.184,2017,8,3,6,3,0,2,1,12,1.8144
16.28,2,0.0,0,0.39999999999999997,8.14,2014,3,1,5,1,0,0,1,2,6.512
544.38,3,0.0,4,0.29000000000000004,181.46,2017,12,4,6,3,0,2,1,14,157.8702
19.824,6,0.2,3,0.33749999999999997,3.3040000000000003,2017,3,1,6,0,0,3,1,3,6.6906
657.504,6,0.2,3,-0.19999999999999998,109.584,2017,3,1,6,0,0,3,2,13,-131.5008
99.54,2,0.0,3,0.11,49.77,2017,3,1,6,0,0,3,2,0,10.9494
199.96,4,0.0,3,0.43,49.99,2017,3,1,6,0,0,3,2,0,85.9828
631.782,2,0.1,7,0.22222222222222218,315.891,2016,9,3,6,3,0,1,0,5,140.396
60.72,3,0.0,7,0.43,20.24,2016,9,3,6,3,0,1,0,9,26.1096
20.724,2,0.7,5,-0.7333333333333333,10.362,2017,11,4,4,2,0,3,1,3,-15.1976
415.872,8,0.2,5,-0.1,51.984,2017,11,4,4,2,0,3,1,14,-41.5872
16.768,2,0.2,4,0.0875,8.384,2017,4,2,1,3,0,1,1,14,1.4672
27.12,2,0.2,4,-0.17500000000000002,13.56,2017,4,2,1,3,0,1,2,0,-4.746
95.84,4,0.2,2,0.36249999999999993,23.96,2017,12,4,6,2,0,3,2,13,34.742
12.96,2,0.0,2,0.4799999999999999,6.48,2017,12,4,6,2,0,3,1,12,6.2208
19.008,8,0.7,2,-0.6666666666666667,2.376,2017,11,4,4,2,1,2,1,3,-12.672
1598.058,7,0.7,3,-0.6666666666666667,228.294,2015,12,4,4,2,0,2,1,3,-1065.372
36.96,4,0.2,3,0.325,9.24,2015,12,4,4,2,0,2,1,2,12.012
10.368,2,0.2,0,0.35,5.184,2017,12,4,0,1,0,0,1,12,3.6288
77.72,1,0.6,0,-0.85,77.72,2017,12,4,0,1,0,0,0,9,-66.062
520.464,2,0.3,0,-0.028571428571428567,260.232,2017,12,4,0,1,0,0,0,5,-14.8704
111.96,2,0.0,2,0.49,55.98,2016,5,2,5,0,1,1,1,12,54.8604
29.16,3,0.0,4,0.29000000000000004,9.72,2017,2,1,4,2,0,2,2,13,8.4564
131.94,3,0.0,2,0.27,43.98,2017,5,2,5,2,0,0,1,2,35.6238
25.92,4,0.0,2,0.31999999999999995,6.48,2017,5,2,5,2,0,0,1,2,8.2944
704.76,4,0.0,2,0.22999999999999998,176.19,2017,5,2,5,2,0,0,1,14,162.0948
7.41,3,0.0,2,0.47,2.47,2017,5,2,5,2,0,0,1,8,3.4827
21.5,10,0.0,2,0.33,2.15,2017,5,2,5,2,0,0,1,2,7.095
10.528,4,0.2,2,0.3125,2.632,2017,9,3,0,2,0,0,1,8,3.29
20.544,6,0.2,2,0.3125,3.424,2017,9,3,0,2,0,0,1,12,6.42
104.9,5,0.0,5,0.4799999999999999,20.98,2016,11,4,5,3,2,0,1,3,50.352
39.68,2,0.0,5,0.41,19.84,2016,11,4,5,3,2,0,1,2,16.2688
51.75,5,0.0,5,0.48,10.35,2016,11,4,5,3,2,0,1,10,24.84
11.68,2,0.0,2,0.47000000000000003,5.84,2017,7,3,6,2,0,0,1,2,5.4896
159.75,5,0.0,2,0.06999999999999999,31.95,2017,7,3,6,2,0,0,2,0,11.1825
103.968,6,0.2,6,0.1625,17.328,2016,11,4,4,3,1,1,1,1,16.8948
303.25,5,0.0,5,0.21,60.65,2014,4,2,4,3,2,3,0,9,63.6825
270.72,3,0.0,5,0.2899999999999999,90.24000000000001,2014,4,2,4,3,2,3,1,1,78.5088
1487.04,5,0.2,5,0.1,297.408,2014,4,2,4,3,2,3,0,5,148.704
17.48,2,0.0,2,0.47000000000000003,8.74,2015,11,4,0,2,2,2,1,7,8.2156
71.88,2,0.0,2,0.44999999999999996,35.94,2015,11,4,0,2,2,2,1,7,32.346
60.45,3,0.0,5,0.27,20.150000000000002,2015,10,4,6,3,0,3,1,2,16.3215
253.176,3,0.2,5,-0.125,84.392,2015,10,4,6,3,0,3,0,16,-31.647
2.88,5,0.8,7,-1.5500000000000003,0.576,2015,7,3,0,3,0,0,1,3,-4.464
384.944,4,0.3,7,-0.32857142857142857,96.236,2015,7,3,0,3,0,0,0,4,-126.4816
153.584,2,0.2,7,0.0875,76.792,2015,7,3,0,3,0,0,2,13,13.4386
913.43,5,0.3,7,-0.05714285714285714,182.68599999999998,2015,7,3,0,3,0,0,0,4,-52.196
43.92,4,0.0,6,0.26999999999999996,10.98,2016,10,4,3,3,1,3,1,1,11.8584
25.032,3,0.2,6,0.3125,8.344,2016,10,4,3,3,1,3,1,3,7.8225
46.76,7,0.0,2,0.48000000000000004,6.68,2017,11,4,0,0,0,1,1,12,22.4448
183.968,2,0.2,2,-0.1375,91.984,2017,11,4,0,0,0,1,0,4,-25.2956
1259.97,3,0.0,2,0.26,419.99,2017,11,4,0,0,0,1,2,13,327.5922
68.97,3,0.0,2,0.27999999999999997,22.99,2017,11,4,0,0,0,1,1,2,19.3116
70.368,2,0.2,4,0.0875,35.184,2016,9,3,3,3,1,0,1,2,6.1572
59.96,5,0.2,4,0.3625,11.992,2016,9,3,3,3,1,0,2,13,21.7355
25.984,1,0.2,0,-0.19999999999999998,25.984,2014,7,3,6,1,0,1,1,14,-5.1968
27.36,3,0.7,0,-0.8,9.12,2014,7,3,6,1,0,1,1,3,-21.888
361.376,2,0.2,4,0.07500000000000001,180.688,2016,11,4,1,3,1,3,2,13,27.1032
172.186,2,0.3,4,-0.2714285714285714,86.093,2014,7,3,0,3,0,1,0,5,-46.7362
69.008,2,0.2,4,0.17500000000000002,34.504,2014,7,3,0,3,0,1,0,9,12.0764
199.9,5,0.0,0,0.44999999999999996,39.980000000000004,2016,3,1,3,1,0,1,1,7,89.955
901.95,3,0.0,0,0.33,300.65000000000003,2016,3,1,3,1,0,1,1,1,297.6435
971.5,5,0.0,0,0.26,194.3,2016,3,1,3,1,0,1,0,9,252.59
11.328,2,0.2,1,0.225,5.664,2016,12,4,0,0,0,3,1,2,2.5488
21.24,3,0.0,2,0.38,7.079999999999999,2014,9,3,1,0,0,1,1,2,8.0712
34.8,3,0.2,5,0.0625,11.6,2015,7,3,6,3,0,1,2,0,2.175
38.976,3,0.2,5,-0.0625,12.991999999999999,2015,7,3,6,3,0,1,1,14,-2.436
9.08,2,0.0,5,0.45,4.54,2016,11,4,6,3,1,0,1,12,4.086
314.55,3,0.0,5,0.48000000000000004,104.85000000000001,2016,11,4,6,3,1,0,1,12,150.984
4.91,1,0.0,5,0.47000000000000003,4.91,2016,11,4,6,3,1,0,1,3,2.3077
5.78,2,0.0,5,0.47000000000000003,2.89,2014,5,2,1,3,2,3,1,10,2.7166
107.94,6,0.0,5,0.27999999999999997,17.99,2014,5,2,1,3,2,3,1,2,30.2232
19.65,3,0.0,3,0.46,6.55,2014,6,2,5,0,0,1,1,12,9.039
617.97,3,0.0,3,0.26,205.99,2014,6,2,5,0,0,1,2,13,160.6722
59.7,3,0.0,3,0.44999999999999996,19.900000000000002,2014,6,2,5,0,0,1,1,1,26.865
387.99,1,0.0,4,0.47,387.99,2017,8,3,5,3,1,1,1,3,182.3553
575.92,2,0.2,7,0.125,287.96,2014,11,4,5,3,0,3,2,13,71.99
30.4,5,0.0,7,0.5,6.08,2014,11,4,5,3,0,3,1,8,15.2
478.24,8,0.0,3,0.45999999999999996,59.78,2017,4,2,6,2,0,0,1,3,219.9904
190.848,3,0.2,7,-0.1125,63.61600000000001,2014,12,4,5,3,0,1,0,9,-21.4704
5.484,4,0.7,7,-0.7333333333333334,1.371,2014,12,4,2,3,0,1,1,3,-4.0216
40.92,5,0.2,4,0.075,8.184000000000001,2015,11,4,1,2,0,0,1,15,3.069
15.552,3,0.2,5,0.15000000000000002,5.184,2014,3,1,1,3,0,2,1,2,2.3328
17.24,2,0.0,1,0.26,8.62,2017,5,2,3,0,1,2,1,1,4.4824
302.94,3,0.0,1,0.25,100.98,2017,5,2,3,0,1,2,0,4,75.735
34.75,5,0.0,1,0.44999999999999996,6.95,2017,5,2,3,0,1,2,2,13,15.6375
113.94,6,0.0,1,0.48000000000000004,18.99,2017,5,2,3,0,1,2,1,3,54.6912
55.98,2,0.0,1,0.28,27.99,2017,5,2,3,0,1,2,2,13,15.6744
27.18,3,0.0,6,0.45,9.06,2017,9,3,4,3,1,3,1,12,12.231
1805.88,6,0.0,6,0.29,300.98,2017,3,1,1,3,0,0,0,5,523.7052
70.95,3,0.0,0,0.25999999999999995,23.650000000000002,2017,9,3,3,1,0,1,1,2,18.447
20.0,4,0.0,5,0.48,5.0,2016,11,4,3,2,0,2,1,8,9.6
7.98,3,0.0,5,0.26,2.66,2016,11,4,3,2,0,2,1,2,2.0748
24.1,5,0.0,5,0.37999999999999995,4.82,2016,11,4,3,2,0,2,0,9,9.158
8.75,1,0.0,5,0.3,8.75,2016,11,4,3,2,0,2,1,2,2.625
842.94,3,0.0,5,0.19,280.98,2016,11,4,3,2,0,2,0,16,160.1586
2.182,1,0.8,5,-1.65,2.182,2016,5,2,1,3,0,0,1,3,-3.6003
27.384,7,0.2,5,0.09999999999999999,3.912,2016,5,2,1,3,0,0,1,2,2.7384
26.406,3,0.8,5,-2.7,8.802,2016,5,2,1,3,0,0,1,1,-71.2962
10.368,2,0.2,6,0.35,5.184,2016,12,4,1,3,0,0,1,12,3.6288
23.68,4,0.2,6,0.3125,5.92,2016,12,4,1,3,0,0,1,12,7.4
109.95,1,0.0,4,0.32999999999999996,109.95,2016,7,3,4,3,0,0,2,0,36.2835
965.85,5,0.0,4,0.13999999999999999,193.17000000000002,2016,7,3,4,3,0,0,1,14,135.219
29.2,5,0.0,4,0.36000000000000004,5.84,2016,7,3,4,3,0,0,1,2,10.512
32.4,5,0.0,4,0.48,6.4799999999999995,2016,7,3,4,3,0,0,1,12,15.552
78.35,5,0.0,5,0.47000000000000003,15.669999999999998,2014,11,4,6,3,2,0,1,7,36.8245
31.68,6,0.0,5,0.45,5.28,2014,11,4,6,3,2,0,1,12,14.256
29.12,4,0.0,5,0.49,7.28,2014,11,4,6,3,2,0,1,3,14.2688
169.45,5,0.0,5,0.25,33.89,2014,11,4,6,3,2,0,1,14,42.3625
12.56,2,0.0,4,0.31999999999999995,6.28,2015,6,2,4,3,0,3,0,9,4.0192
6.48,1,0.0,4,0.4799999999999999,6.48,2015,6,2,4,3,0,3,1,12,3.1104
186.69,3,0.0,4,0.47,62.23,2015,6,2,4,3,0,3,1,7,87.7443
25.4,5,0.0,2,0.33999999999999997,5.08,2016,7,3,0,0,0,3,0,9,8.636
43.96,2,0.0,2,0.47000000000000003,21.98,2016,7,3,0,0,0,3,1,7,20.6612
1279.165,5,0.15,2,0.17647058823529413,255.833,2016,7,3,0,0,0,3,0,4,225.735
27.92,4,0.0,2,0.02,6.98,2016,7,3,0,0,0,3,1,14,0.5584
129.568,2,0.2,5,-0.09999999999999999,64.784,2015,9,3,3,3,2,3,0,5,-12.9568
6.368,2,0.2,5,0.33749999999999997,3.184,2015,9,3,3,3,2,3,1,3,2.1492
244.55,5,0.0,5,0.47,48.910000000000004,2017,8,3,0,3,0,3,1,12,114.9385
1332.496,2,0.2,7,-0.22499999999999998,666.248,2017,3,1,0,3,0,3,1,15,-299.8116
32.776,1,0.2,3,0.09999999999999999,32.776,2017,9,3,3,0,2,3,0,9,3.2776
147.184,2,0.2,3,-0.2,73.592,2017,9,3,3,0,2,3,1,14,-29.4368
54.384,2,0.2,3,0.024999999999999998,27.192,2017,9,3,3,0,2,3,2,0,1.3596
76.776,4,0.7,3,-0.7666666666666667,19.194,2017,9,3,3,0,2,3,1,3,-58.8616
14.352,3,0.2,3,0.3625,4.784,2017,9,3,3,0,2,3,1,12,5.2026
209.792,2,0.2,3,0.125,104.896,2017,9,3,3,0,2,3,1,1,26.224
3.304,1,0.2,4,0.3375,3.304,2015,8,3,4,3,1,3,1,3,1.1151
16.38,9,0.0,7,0.45000000000000007,1.8199999999999998,2017,11,4,4,3,0,1,1,2,7.371
167.96,2,0.0,7,0.47,83.98,2017,11,4,4,3,0,1,1,7,78.9412
321.568,2,0.2,7,-0.049999999999999996,160.784,2017,11,4,4,3,0,1,0,4,-16.0784
12.96,2,0.0,7,0.4799999999999999,6.48,2017,11,4,4,3,0,1,1,12,6.2208
128.058,3,0.3,4,-0.18571428571428572,42.686,2017,5,2,0,3,1,1,0,5,-23.7822
63.686,1,0.3,0,-0.24285714285714285,63.686,2017,9,3,4,1,2,1,0,5,-15.4666
239.976,3,0.2,0,0.27499999999999997,79.992,2017,9,3,4,1,2,1,2,0,65.9934
344.22,2,0.4,0,-0.5499999999999999,172.11,2017,9,3,4,1,2,1,0,16,-189.321
15.552,3,0.2,0,0.35000000000000003,5.184,2017,9,3,4,1,2,1,1,12,5.4432
21.248,4,0.2,0,0.35,5.312,2017,9,3,4,1,2,1,0,9,7.4368
8.448,2,0.2,0,0.3125,4.224,2017,9,3,4,1,2,1,1,12,2.64
333.09,3,0.0,0,0.07,111.02999999999999,2017,10,4,6,1,0,0,1,14,23.3163
248.98,2,0.0,0,0.22,124.49,2017,10,4,6,1,0,0,0,16,54.7756
24.9,5,0.0,4,0.47000000000000003,4.9799999999999995,2014,3,1,0,3,0,1,1,12,11.703
15.26,7,0.0,5,0.33,2.18,2016,11,4,3,3,0,3,1,8,5.0358
43.32,2,0.0,5,0.33,21.66,2016,11,4,3,3,0,3,1,1,14.2956
43.584,12,0.2,5,0.3625,3.632,2016,11,4,3,3,0,3,1,3,15.7992
116.28,3,0.0,5,0.49000000000000005,38.76,2016,11,4,3,3,0,3,1,12,56.9772
9.296,2,0.2,5,0.325,4.648,2016,11,4,3,3,0,3,1,3,3.0212
19.44,3,0.0,5,0.48000000000000004,6.48,2016,11,4,3,3,0,3,1,12,9.3312
314.55,3,0.0,5,0.48000000000000004,104.85000000000001,2016,11,4,3,3,0,3,1,12,150.984
16.27,5,0.8,6,-1.55,3.254,2015,9,3,5,3,2,0,1,3,-25.2185
69.12,9,0.2,6,-0.2125,7.680000000000001,2015,9,3,5,3,2,0,1,15,-14.688
4.47,3,0.8,6,-1.75,1.49,2015,9,3,5,3,2,0,1,3,-7.8225
418.296,3,0.2,7,0.0125,139.432,2017,8,3,0,3,0,3,0,16,5.2287
659.988,2,0.4,2,0.16666666666666666,329.994,2014,12,4,0,2,0,1,2,6,109.998
8.128,2,0.2,2,0.17500000000000002,4.064,2014,12,4,0,2,0,1,0,9,1.4224
36.288,7,0.2,2,0.35000000000000003,5.183999999999999,2014,12,4,0,2,0,1,1,12,12.7008
909.72,6,0.3,2,-0.05714285714285714,151.62,2014,12,4,0,2,0,1,0,5,-51.984
917.9235,9,0.15,5,0.08235294117647059,101.9915,2017,6,2,6,3,0,3,0,4,75.5937
38.88,6,0.0,5,0.49,6.48,2017,6,2,6,3,0,3,1,12,19.0512
631.176,4,0.7,7,-0.7333333333333333,157.794,2017,12,4,5,3,0,1,1,3,-462.8624
12.96,2,0.0,5,0.4799999999999999,6.48,2014,11,4,4,3,1,3,1,12,6.2208
12.96,2,0.0,6,0.4799999999999999,6.48,2016,4,2,6,3,1,3,1,12,6.2208
23.2,5,0.2,6,0.35,4.64,2016,4,2,6,3,1,3,1,3,8.12
25.92,5,0.2,4,0.3499999999999999,5.184,2014,6,2,0,3,1,0,1,12,9.072
21.312,6,0.2,4,0.33749999999999997,3.552,2014,6,2,0,3,1,0,1,8,7.1928
173.656,7,0.2,5,0.1,24.808,2014,12,4,2,3,2,3,2,13,17.3656
361.96,2,0.0,5,0.28,180.98,2014,12,4,2,3,2,3,1,1,101.3488
62.85,3,0.0,5,0.21,20.95,2014,12,4,2,3,2,3,2,0,13.1985
818.376,3,0.2,5,0.0625,272.792,2014,12,4,2,3,2,3,2,13,51.1485
20.34,1,0.0,5,0.01,20.34,2014,12,4,2,3,2,3,1,14,0.2034
23.99,1,0.0,5,0.23,23.99,2014,12,4,2,3,2,3,0,9,5.5177
171.288,3,0.2,6,-0.0375,57.096000000000004,2017,5,2,1,3,0,3,0,16,-6.4233
37.3,2,0.0,4,0.4600000000000001,18.65,2016,11,4,3,3,1,0,0,9,17.158
81.96,2,0.0,4,0.48000000000000004,40.98,2016,11,4,3,3,1,0,1,3,39.3408
54.792,6,0.7,1,-0.7333333333333333,9.132,2016,10,4,6,0,0,3,1,3,-40.1808
10.784,1,0.2,2,0.075,10.784,2016,9,3,1,0,0,0,1,14,0.8088
290.98,1,0.0,5,0.25999999999999995,290.98,2016,10,4,3,2,0,2,0,5,75.6548
36.44,4,0.0,4,0.33,9.11,2017,10,4,6,3,2,0,1,2,12.0252
21.4,5,0.0,5,0.47000000000000003,4.279999999999999,2016,9,3,3,3,0,3,1,12,10.058
48.664,7,0.2,5,0.32499999999999996,6.952,2016,9,3,3,3,0,3,1,3,15.8158
16.56,4,0.0,6,0.42,4.14,2016,9,3,6,3,0,3,1,2,6.9552
1347.52,8,0.2,4,0.0625,168.44,2017,6,2,5,3,1,2,1,14,84.22
62.31,3,0.0,6,0.36,20.77,2014,2,1,3,3,1,0,2,0,22.4316
20.32,4,0.0,6,0.34,5.08,2014,2,1,3,3,1,0,0,9,6.9088
9.432,3,0.2,5,0.32499999999999996,3.144,2017,2,1,0,2,1,3,1,8,3.0654
34.86,7,0.0,4,0.45999999999999996,4.9799999999999995,2014,11,4,6,3,0,1,1,10,16.0356
89.34,6,0.0,4,0.27,14.89,2014,11,4,6,3,0,1,0,9,24.1218
269.98,2,0.0,6,0.25,134.99,2017,7,3,0,3,2,1,2,13,67.495
99.9,5,0.0,6,0.4799999999999999,19.98,2017,7,3,0,3,2,1,1,12,47.952
39.08,4,0.0,6,0.37,9.77,2017,7,3,0,3,2,1,0,9,14.4596
